Date,Close
10/9/2018 16:00:00,46.55
10/10/2018 16:00:00,44.8
10/11/2018 16:00:00,44.23
10/12/2018 16:00:00,44.88
10/15/2018 16:00:00,44.53
10/16/2018 16:00:00,45.94
10/17/2018 16:00:00,45.89
10/18/2018 16:00:00,44.97
10/19/2018 16:00:00,44
10/22/2018 16:00:00,45.01
10/23/2018 16:00:00,44.5
10/24/2018 16:00:00,42.42
10/25/2018 16:00:00,44.31
10/26/2018 16:00:00,45.69
10/29/2018 16:00:00,45.4
10/30/2018 16:00:00,47.76
10/31/2018 16:00:00,46.88
11/1/2018 16:00:00,48.22
11/2/2018 16:00:00,47.11
11/5/2018 16:00:00,47.97
11/6/2018 16:00:00,47.25
11/7/2018 16:00:00,48.72
11/8/2018 16:00:00,48.99
11/9/2018 16:00:00,48.11
11/12/2018 16:00:00,46.65
11/13/2018 16:00:00,47.39
11/14/2018 16:00:00,47.09
11/15/2018 16:00:00,48.11
11/16/2018 16:00:00,48.83
11/19/2018 16:00:00,48
11/20/2018 16:00:00,47.39
11/21/2018 16:00:00,47.03
11/23/2018 13:00:00,46.54
11/26/2018 16:00:00,47.45
11/27/2018 16:00:00,48.07
11/28/2018 16:00:00,48.86
11/29/2018 16:00:00,47.7
11/30/2018 16:00:00,49.31
12/3/2018 16:00:00,50.13
12/4/2018 16:00:00,47.75
12/6/2018 16:00:00,48.37
12/7/2018 16:00:00,46.24
12/10/2018 16:00:00,47.21
12/11/2018 16:00:00,47.38
12/12/2018 16:00:00,47.83
12/13/2018 16:00:00,48.29
12/14/2018 16:00:00,47.86
12/17/2018 16:00:00,47.08
12/18/2018 16:00:00,47.74
12/19/2018 16:00:00,45.57
12/20/2018 16:00:00,45.54
12/21/2018 16:00:00,44.84
12/24/2018 13:00:00,43.59
12/26/2018 16:00:00,46.19
12/27/2018 16:00:00,46.36
12/28/2018 16:00:00,46.75
12/31/2018 16:00:00,46.93
1/2/2019 16:00:00,47.08
1/3/2019 16:00:00,44.49
1/4/2019 16:00:00,47.22
1/7/2019 16:00:00,47.44
1/8/2019 16:00:00,47.74
1/9/2019 16:00:00,48.01
1/10/2019 16:00:00,48.56
1/11/2019 16:00:00,48.93
1/14/2019 16:00:00,48.35
1/15/2019 16:00:00,48.6
1/16/2019 16:00:00,48.13
1/17/2019 16:00:00,48.47
1/18/2019 16:00:00,49.19
1/22/2019 16:00:00,48.27
1/23/2019 16:00:00,47.94
1/24/2019 16:00:00,49.76
1/25/2019 16:00:00,47.04
1/28/2019 16:00:00,46.71
1/29/2019 16:00:00,46.54
1/30/2019 16:00:00,47.54
1/31/2019 16:00:00,47.12
2/1/2019 16:00:00,48.73
2/4/2019 16:00:00,49.22
2/5/2019 16:00:00,50.01
2/6/2019 16:00:00,49.9
2/7/2019 16:00:00,49.23
2/8/2019 16:00:00,48.84
2/11/2019 16:00:00,48.77
2/12/2019 16:00:00,50.01
2/13/2019 16:00:00,50.47
2/14/2019 16:00:00,50.81
2/15/2019 16:00:00,51.66
2/19/2019 16:00:00,51.4
2/20/2019 16:00:00,51.39
2/21/2019 16:00:00,51.41
2/22/2019 16:00:00,52.49
2/25/2019 16:00:00,53.1
2/26/2019 16:00:00,53.23
2/27/2019 16:00:00,53.24
2/28/2019 16:00:00,52.96
3/1/2019 16:00:00,53.3
3/4/2019 16:00:00,53.94
3/5/2019 16:00:00,53.68
3/6/2019 16:00:00,52.95
3/7/2019 16:00:00,52.6
3/8/2019 16:00:00,52.48
3/11/2019 16:00:00,53.35
3/12/2019 16:00:00,53.57
3/13/2019 16:00:00,54.37
3/14/2019 16:00:00,53.44
3/15/2019 16:00:00,54.33
3/18/2019 16:00:00,54.1
3/19/2019 16:00:00,54.17
3/20/2019 16:00:00,53.82
3/21/2019 16:00:00,54.64
3/22/2019 16:00:00,53.26
3/25/2019 16:00:00,52.78
3/26/2019 16:00:00,53.44
3/27/2019 16:00:00,53.16
3/28/2019 16:00:00,53.11
3/29/2019 16:00:00,53.7
4/1/2019 16:00:00,54.51
4/2/2019 16:00:00,54.36
4/3/2019 16:00:00,55.48
4/4/2019 16:00:00,55.92
4/5/2019 16:00:00,55.6
4/8/2019 16:00:00,55.68
4/9/2019 16:00:00,55.32
4/10/2019 16:00:00,55.75
4/11/2019 16:00:00,55.8
4/12/2019 16:00:00,56.42
4/15/2019 16:00:00,56.28
4/16/2019 16:00:00,56.71
4/17/2019 16:00:00,58.56
4/18/2019 16:00:00,58.49
4/22/2019 16:00:00,58.82
4/23/2019 16:00:00,58.78
4/24/2019 16:00:00,58.72
4/25/2019 16:00:00,57.61
4/26/2019 16:00:00,52.43
4/29/2019 16:00:00,51.11
4/30/2019 16:00:00,51.04
5/1/2019 16:00:00,50.76
5/2/2019 16:00:00,50.55
5/3/2019 16:00:00,51.75
5/6/2019 16:00:00,51.22
5/7/2019 16:00:00,50.48
5/8/2019 16:00:00,49.24
5/9/2019 16:00:00,46.62
5/10/2019 16:00:00,46.2
5/13/2019 16:00:00,44.76
5/14/2019 16:00:00,45.17
5/15/2019 16:00:00,45.62
5/16/2019 16:00:00,45.53
5/17/2019 16:00:00,44.89
5/20/2019 16:00:00,43.56
5/21/2019 16:00:00,44.46
5/22/2019 16:00:00,44
5/23/2019 16:00:00,44.53
5/24/2019 16:00:00,44.57
5/28/2019 16:00:00,43.57
5/29/2019 16:00:00,44.23
5/30/2019 16:00:00,44.73
5/31/2019 16:00:00,44.04
6/3/2019 16:00:00,43.46
6/4/2019 16:00:00,44.79
6/5/2019 16:00:00,44.55
6/6/2019 16:00:00,45.1
6/7/2019 16:00:00,46.03
6/10/2019 16:00:00,46.8
6/11/2019 16:00:00,46.85
6/12/2019 16:00:00,46.32
6/13/2019 16:00:00,46.7
6/14/2019 16:00:00,46.19
6/17/2019 16:00:00,46.13
6/18/2019 16:00:00,47.37
6/19/2019 16:00:00,47.07
6/20/2019 16:00:00,47.19
6/21/2019 16:00:00,47.46
6/24/2019 16:00:00,47.63
6/25/2019 16:00:00,46.85
6/26/2019 16:00:00,48.19
6/27/2019 16:00:00,47.46
6/28/2019 16:00:00,47.87
7/1/2019 16:00:00,48.05
7/2/2019 16:00:00,48.12
7/3/2019 13:00:00,48.52
7/5/2019 16:00:00,48.08
7/8/2019 16:00:00,47.82
7/9/2019 16:00:00,47.75
7/10/2019 16:00:00,48.21
7/11/2019 16:00:00,48.6
7/12/2019 16:00:00,49.92
7/15/2019 16:00:00,50.12
7/16/2019 16:00:00,49.17
7/17/2019 16:00:00,49.39
7/18/2019 16:00:00,49.94
7/19/2019 16:00:00,50.27
7/22/2019 16:00:00,51.35
7/23/2019 16:00:00,51.75
7/24/2019 16:00:00,52.92
7/25/2019 16:00:00,52.16
7/26/2019 16:00:00,51.59
7/29/2019 16:00:00,52.51
7/30/2019 16:00:00,51.7
7/31/2019 16:00:00,50.55
8/1/2019 16:00:00,49.5
8/2/2019 16:00:00,48.68
8/5/2019 16:00:00,46.97
8/6/2019 16:00:00,46.96
8/7/2019 16:00:00,46.73
8/8/2019 16:00:00,47.17
8/9/2019 16:00:00,45.98
8/12/2019 16:00:00,45.6
8/13/2019 16:00:00,46.84
8/14/2019 16:00:00,45.87
8/15/2019 16:00:00,45.7
8/16/2019 16:00:00,46.5
8/19/2019 16:00:00,47.23
8/20/2019 16:00:00,46.6
8/21/2019 16:00:00,47.15
8/22/2019 16:00:00,46.78
8/23/2019 16:00:00,44.96
8/26/2019 16:00:00,45.56
8/27/2019 16:00:00,45.79
8/28/2019 16:00:00,45.79
8/29/2019 16:00:00,46.87
8/30/2019 16:00:00,47.41
9/3/2019 16:00:00,46.98
9/4/2019 16:00:00,48.92
9/5/2019 16:00:00,50.1
9/6/2019 16:00:00,50.92
9/9/2019 16:00:00,51.59
9/10/2019 16:00:00,51.82
9/11/2019 16:00:00,52.79
9/12/2019 16:00:00,53.01
9/13/2019 16:00:00,52.54
9/16/2019 16:00:00,52.2
9/17/2019 16:00:00,51.95
9/18/2019 16:00:00,51.74
9/19/2019 16:00:00,51.57
9/20/2019 16:00:00,50.72
9/23/2019 16:00:00,50.9
9/24/2019 16:00:00,49.82
9/25/2019 16:00:00,51.02
9/26/2019 16:00:00,50.92
9/27/2019 16:00:00,50.78
9/30/2019 16:00:00,51.53
10/1/2019 16:00:00,50.76
10/2/2019 16:00:00,49.39
10/3/2019 16:00:00,50.03
10/4/2019 16:00:00,50.92
10/7/2019 16:00:00,50.62
10/8/2019 16:00:00,49.73
10/9/2019 16:00:00,50.48
10/10/2019 16:00:00,51.11
10/11/2019 16:00:00,52.09
10/14/2019 16:00:00,51.64
10/15/2019 16:00:00,52.65
10/16/2019 16:00:00,52.45
10/17/2019 16:00:00,51.86
10/18/2019 16:00:00,51.36
10/21/2019 16:00:00,52.13
10/22/2019 16:00:00,52.01
10/23/2019 16:00:00,51.72
10/24/2019 16:00:00,52.23
10/25/2019 16:00:00,56.46
10/28/2019 16:00:00,56.76
10/29/2019 16:00:00,56.34
10/30/2019 16:00:00,56.6
10/31/2019 16:00:00,56.53
11/1/2019 16:00:00,56.51
11/4/2019 16:00:00,57.61
11/5/2019 16:00:00,57.55
11/6/2019 16:00:00,57.6
11/7/2019 16:00:00,58.05
11/8/2019 16:00:00,58.27
11/11/2019 16:00:00,58.35
11/12/2019 16:00:00,58.2
11/13/2019 16:00:00,57.89
11/14/2019 16:00:00,57.81
11/15/2019 16:00:00,57.96
11/18/2019 16:00:00,58.25
11/19/2019 16:00:00,58.35
11/20/2019 16:00:00,57.9
11/21/2019 16:00:00,58.22
11/22/2019 16:00:00,57.61
11/25/2019 16:00:00,58.81
11/26/2019 16:00:00,58.9
11/27/2019 16:00:00,58.51
11/29/2019 13:00:00,58.05
12/2/2019 16:00:00,57.66
12/3/2019 16:00:00,56.07
12/4/2019 16:00:00,56.02
12/5/2019 16:00:00,56.08
12/6/2019 16:00:00,56.81
12/9/2019 16:00:00,56.53
12/10/2019 16:00:00,56.59
12/11/2019 16:00:00,57.07
12/12/2019 16:00:00,57.55
12/13/2019 16:00:00,57.79
12/16/2019 16:00:00,57.7
12/17/2019 16:00:00,57.3
12/18/2019 16:00:00,57.17
12/19/2019 16:00:00,57.96
12/20/2019 16:00:00,58.95
12/23/2019 16:00:00,59.23
12/24/2019 13:00:00,59.41
12/26/2019 16:00:00,59.82
12/27/2019 16:00:00,60.08
12/30/2019 16:00:00,59.62
12/31/2019 16:00:00,59.85
1/2/2020 16:00:00,60.84
1/3/2020 16:00:00,60.1
1/6/2020 16:00:00,59.93
1/7/2020 16:00:00,58.93
1/8/2020 16:00:00,58.97
1/9/2020 16:00:00,59.3
1/10/2020 16:00:00,58.94
1/13/2020 16:00:00,59.59
1/14/2020 16:00:00,59.43
1/15/2020 16:00:00,58.94
1/16/2020 16:00:00,59.66
1/17/2020 16:00:00,59.6
1/21/2020 16:00:00,60.55
1/22/2020 16:00:00,62.73
1/23/2020 16:00:00,63.32
1/24/2020 16:00:00,68.47
1/27/2020 16:00:00,65.69
1/28/2020 16:00:00,67.31
1/29/2020 16:00:00,66.33
1/30/2020 16:00:00,66.47
1/31/2020 16:00:00,63.93
2/3/2020 16:00:00,64.42
2/4/2020 16:00:00,65.46
2/5/2020 16:00:00,67.34
2/6/2020 16:00:00,67.09
2/7/2020 16:00:00,66.02
2/10/2020 16:00:00,66.39
2/11/2020 16:00:00,67.41
2/12/2020 16:00:00,67.46
2/13/2020 16:00:00,67.44
2/14/2020 16:00:00,67.27
2/18/2020 16:00:00,66.14
2/19/2020 16:00:00,67.11
2/20/2020 16:00:00,65.45
2/21/2020 16:00:00,64.34
2/24/2020 16:00:00,61.76
2/25/2020 16:00:00,59.73
2/26/2020 16:00:00,59.65
2/27/2020 16:00:00,55.83
2/28/2020 16:00:00,55.52
3/2/2020 16:00:00,58.18
3/3/2020 16:00:00,55.97
3/4/2020 16:00:00,58.68
3/5/2020 16:00:00,56.96
3/6/2020 16:00:00,55.77
3/9/2020 16:00:00,50.85
3/10/2020 16:00:00,53.98
3/11/2020 16:00:00,51.66
3/12/2020 16:00:00,45.54
3/13/2020 16:00:00,54.43
3/16/2020 16:00:00,44.61
3/17/2020 16:00:00,50.08
3/18/2020 16:00:00,47.61
3/19/2020 16:00:00,45.94
3/20/2020 16:00:00,45.83
3/23/2020 16:00:00,49.58
3/24/2020 16:00:00,52.4
3/25/2020 16:00:00,51.26
3/26/2020 16:00:00,55.54
3/27/2020 16:00:00,52.37
3/30/2020 16:00:00,55.49
3/31/2020 16:00:00,54.12
4/1/2020 16:00:00,51.88
4/2/2020 16:00:00,54.35
4/3/2020 16:00:00,54.13
4/6/2020 16:00:00,58.43
4/7/2020 16:00:00,58.4
4/8/2020 16:00:00,58.98
4/9/2020 16:00:00,57.14
4/13/2020 16:00:00,58.7
4/14/2020 16:00:00,60.66
4/15/2020 16:00:00,58.87
4/16/2020 16:00:00,60.79
4/17/2020 16:00:00,60.36
4/20/2020 16:00:00,59.18
4/21/2020 16:00:00,56.36
4/22/2020 16:00:00,60.1
4/23/2020 16:00:00,59.04
4/24/2020 16:00:00,59.26
4/27/2020 16:00:00,59.47
4/28/2020 16:00:00,58.75
4/29/2020 16:00:00,61.8
4/30/2020 16:00:00,59.98
5/1/2020 16:00:00,57.47
5/4/2020 16:00:00,57.99
5/5/2020 16:00:00,58.75
5/6/2020 16:00:00,59.18
5/7/2020 16:00:00,59.17
5/8/2020 16:00:00,59.67
5/11/2020 16:00:00,60.13
5/12/2020 16:00:00,58.39
5/13/2020 16:00:00,57.74
5/14/2020 16:00:00,59.08
5/15/2020 16:00:00,58.28
5/18/2020 16:00:00,59.92
5/19/2020 16:00:00,60.29
5/20/2020 16:00:00,63.1
5/21/2020 16:00:00,61.98
5/22/2020 16:00:00,62.26
5/26/2020 16:00:00,62.34
5/27/2020 16:00:00,63.56
5/28/2020 16:00:00,61.7
5/29/2020 16:00:00,62.93
6/1/2020 16:00:00,61.86
6/2/2020 16:00:00,62.12
6/3/2020 16:00:00,61.93
6/4/2020 16:00:00,62.97
6/5/2020 16:00:00,64.34
6/8/2020 16:00:00,63.67
6/9/2020 16:00:00,63.04
6/10/2020 16:00:00,63.87
6/11/2020 16:00:00,59.7
6/12/2020 16:00:00,59.33
6/15/2020 16:00:00,60.1
6/16/2020 16:00:00,60.4
6/17/2020 16:00:00,60.49
6/18/2020 16:00:00,60.08
6/19/2020 16:00:00,59.62
6/22/2020 16:00:00,60.09
6/23/2020 16:00:00,59.92
6/24/2020 16:00:00,59.09
6/25/2020 16:00:00,58.51
6/26/2020 16:00:00,57.5
6/29/2020 16:00:00,58.27
6/30/2020 16:00:00,59.83
7/1/2020 16:00:00,58.81
7/2/2020 16:00:00,59.13
7/6/2020 16:00:00,59.54
7/7/2020 16:00:00,58.31
7/8/2020 16:00:00,58.61
7/9/2020 16:00:00,58.42
7/10/2020 16:00:00,59.53
7/13/2020 16:00:00,58.58
7/14/2020 16:00:00,58.98
7/15/2020 16:00:00,59.03
7/16/2020 16:00:00,59.14
7/17/2020 16:00:00,60
7/20/2020 16:00:00,61.15
7/21/2020 16:00:00,60.7
7/22/2020 16:00:00,61.05
7/23/2020 16:00:00,60.4
7/24/2020 16:00:00,50.59
7/27/2020 16:00:00,49.57
7/28/2020 16:00:00,49.24
7/29/2020 16:00:00,48.07
7/30/2020 16:00:00,47.99
7/31/2020 16:00:00,47.73
8/3/2020 16:00:00,48.3
8/4/2020 16:00:00,49.13
8/5/2020 16:00:00,48.92
8/6/2020 16:00:00,48.57
8/7/2020 16:00:00,48.03
8/10/2020 16:00:00,49.22
8/11/2020 16:00:00,48.19
8/12/2020 16:00:00,49.19
8/13/2020 16:00:00,48.56
8/14/2020 16:00:00,48.89
8/17/2020 16:00:00,48.93
8/18/2020 16:00:00,48.65
8/19/2020 16:00:00,48.33
8/20/2020 16:00:00,49.17
8/21/2020 16:00:00,49.28
8/24/2020 16:00:00,49.14
8/25/2020 16:00:00,49.43
8/26/2020 16:00:00,49.55
8/27/2020 16:00:00,49.4
8/28/2020 16:00:00,50.43
8/31/2020 16:00:00,50.95
9/1/2020 16:00:00,50.79
9/2/2020 16:00:00,52.25
9/3/2020 16:00:00,50.39
9/4/2020 16:00:00,50.08
9/8/2020 16:00:00,48.91
9/9/2020 16:00:00,49.62
9/10/2020 16:00:00,48.96
9/11/2020 16:00:00,49.28
9/14/2020 16:00:00,49.41
9/15/2020 16:00:00,50
9/16/2020 16:00:00,50.37
9/17/2020 16:00:00,50.32
9/18/2020 16:00:00,49.89
9/21/2020 16:00:00,49.72
9/22/2020 16:00:00,49.95
9/23/2020 16:00:00,48.82
9/24/2020 16:00:00,49.16
9/25/2020 16:00:00,49.94
9/28/2020 16:00:00,51.43
9/29/2020 16:00:00,51.19
9/30/2020 16:00:00,51.78
10/1/2020 16:00:00,52.24
10/2/2020 16:00:00,51.01
10/5/2020 16:00:00,51.69
10/6/2020 16:00:00,51.37
10/7/2020 16:00:00,52.67
10/8/2020 16:00:00,53.37
10/9/2020 16:00:00,52.82
10/12/2020 16:00:00,53.88
10/13/2020 16:00:00,53.83
10/14/2020 16:00:00,53.55
10/15/2020 16:00:00,53.85
10/16/2020 16:00:00,54.16
10/19/2020 16:00:00,54.58
10/20/2020 16:00:00,53.43
10/21/2020 16:00:00,53.5
10/22/2020 16:00:00,53.9
10/23/2020 16:00:00,48.2
10/26/2020 16:00:00,46.72
10/27/2020 16:00:00,45.64
10/28/2020 16:00:00,44.25
10/29/2020 16:00:00,44.11
10/30/2020 16:00:00,44.28
11/2/2020 16:00:00,44.46
11/3/2020 16:00:00,44.85
11/4/2020 16:00:00,45.7
11/5/2020 16:00:00,45.68
11/6/2020 16:00:00,45.39
11/9/2020 16:00:00,45.6
11/10/2020 16:00:00,45.44
11/11/2020 16:00:00,46.35
11/12/2020 16:00:00,44.95
11/13/2020 16:00:00,45.46
11/16/2020 16:00:00,46.19
11/17/2020 16:00:00,45.53
11/18/2020 16:00:00,45.06
11/19/2020 16:00:00,45.62
11/20/2020 16:00:00,45.39
11/23/2020 16:00:00,46.06
11/24/2020 16:00:00,47.01
11/25/2020 16:00:00,47.05
11/27/2020 13:00:00,47.45
11/30/2020 16:00:00,48.35
12/1/2020 16:00:00,49.56
12/2/2020 16:00:00,49.9
12/3/2020 16:00:00,50.99
12/4/2020 16:00:00,51.99
12/7/2020 16:00:00,50.2
12/8/2020 16:00:00,50.69
12/9/2020 16:00:00,50.07
12/10/2020 16:00:00,50.26
12/11/2020 16:00:00,49.73
12/14/2020 16:00:00,50.47
12/15/2020 16:00:00,50.67
12/16/2020 16:00:00,51.12
12/17/2020 16:00:00,50.65
12/18/2020 16:00:00,47.46
12/21/2020 16:00:00,46.36
12/22/2020 16:00:00,46.17
12/23/2020 16:00:00,46.57
12/24/2020 13:00:00,47.07
12/28/2020 16:00:00,47.07
12/29/2020 16:00:00,49.39
12/30/2020 16:00:00,48.75
12/31/2020 16:00:00,49.82
1/4/2021 16:00:00,49.67
1/5/2021 16:00:00,50.61
1/6/2021 16:00:00,51.1
1/7/2021 16:00:00,52.19
1/8/2021 16:00:00,51.65
1/11/2021 16:00:00,51.54
1/12/2021 16:00:00,53.24
1/13/2021 16:00:00,56.95
1/14/2021 16:00:00,59.25
1/15/2021 16:00:00,57.58
1/19/2021 16:00:00,57.99
1/20/2021 16:00:00,58.67
1/21/2021 16:00:00,62.46
1/22/2021 16:00:00,56.66
1/25/2021 16:00:00,55.44
1/26/2021 16:00:00,55.21
1/27/2021 16:00:00,53.59
1/28/2021 16:00:00,56.07
1/29/2021 16:00:00,55.51
2/1/2021 16:00:00,56.69
2/2/2021 16:00:00,58
2/3/2021 16:00:00,57.68
2/4/2021 16:00:00,58.79
2/5/2021 16:00:00,58.18
2/8/2021 16:00:00,59.16
2/9/2021 16:00:00,58.78
2/10/2021 16:00:00,58.86
2/11/2021 16:00:00,60.66
2/12/2021 16:00:00,61.81
2/16/2021 16:00:00,62.47
2/17/2021 16:00:00,61.85
2/18/2021 16:00:00,61.61
2/19/2021 16:00:00,63.01
2/22/2021 16:00:00,60.71
2/23/2021 16:00:00,61.12
2/24/2021 16:00:00,63.19
2/25/2021 16:00:00,60.4
2/26/2021 16:00:00,60.78
3/1/2021 16:00:00,62.88
3/2/2021 16:00:00,61.24
3/3/2021 16:00:00,59.9
3/4/2021 16:00:00,58.33
3/5/2021 16:00:00,60.74
3/8/2021 16:00:00,59.85
3/9/2021 16:00:00,62.67
3/10/2021 16:00:00,62.25
3/11/2021 16:00:00,63.31
3/12/2021 16:00:00,62.9
3/15/2021 16:00:00,63.79
3/16/2021 16:00:00,64.78
3/17/2021 16:00:00,65.78
3/18/2021 16:00:00,63.73
3/19/2021 16:00:00,63.76
3/22/2021 16:00:00,65.63
3/23/2021 16:00:00,63.48
3/24/2021 16:00:00,62.04
3/25/2021 16:00:00,62.02
3/26/2021 16:00:00,64.87
3/29/2021 16:00:00,64.5
3/30/2021 16:00:00,63.77
3/31/2021 16:00:00,64
4/1/2021 16:00:00,64.55
4/5/2021 16:00:00,66.54
4/6/2021 16:00:00,65.56
4/7/2021 16:00:00,66.25
4/8/2021 16:00:00,67.05
4/9/2021 16:00:00,68.26
4/12/2021 16:00:00,65.41
4/13/2021 16:00:00,65.22
4/14/2021 16:00:00,64.19
4/15/2021 16:00:00,65.02
4/16/2021 16:00:00,64.75
4/19/2021 16:00:00,63.63
4/20/2021 16:00:00,62.7
4/21/2021 16:00:00,63.7
4/22/2021 16:00:00,62.57
4/23/2021 16:00:00,59.24
4/26/2021 16:00:00,58.76
4/27/2021 16:00:00,57.97
4/28/2021 16:00:00,57.62
4/29/2021 16:00:00,58.28
4/30/2021 16:00:00,57.53
5/3/2021 16:00:00,57.26
5/4/2021 16:00:00,56.9
5/5/2021 16:00:00,56.85
5/6/2021 16:00:00,57.19
5/7/2021 16:00:00,57.67
5/10/2021 16:00:00,55.97
5/11/2021 16:00:00,55.04
5/12/2021 16:00:00,53.62
5/13/2021 16:00:00,54.01
5/14/2021 16:00:00,55.35
5/17/2021 16:00:00,55.33
5/18/2021 16:00:00,54.84
5/19/2021 16:00:00,55.36
5/20/2021 16:00:00,55.95
5/21/2021 16:00:00,56.08
5/24/2021 16:00:00,56.96
5/25/2021 16:00:00,56.87
5/26/2021 16:00:00,56.92
5/27/2021 16:00:00,57.73
5/28/2021 16:00:00,57.12
6/1/2021 16:00:00,56.89
6/2/2021 16:00:00,57.48
6/3/2021 16:00:00,56.24
6/4/2021 16:00:00,57.37
6/7/2021 16:00:00,57.09
6/8/2021 16:00:00,57
