Date,Close
3/2/2018 16:00:00,319.99
3/5/2018 16:00:00,320.16
3/6/2018 16:00:00,318.04
3/7/2018 16:00:00,319.95
3/8/2018 16:00:00,321.86
3/9/2018 16:00:00,322.16
3/12/2018 16:00:00,323.76
3/13/2018 16:00:00,326.8
3/14/2018 16:00:00,319.66
3/15/2018 16:00:00,318.91
3/16/2018 16:00:00,320.2
3/19/2018 16:00:00,316.8
3/20/2018 16:00:00,320.17
3/21/2018 16:00:00,334.52
3/22/2018 16:00:00,336.71
3/23/2018 16:00:00,322.3
3/26/2018 16:00:00,327.86
3/27/2018 16:00:00,322.96
3/28/2018 16:00:00,319.51
3/29/2018 16:00:00,323.11
4/2/2018 16:00:00,311.16
4/3/2018 16:00:00,316.66
4/4/2018 16:00:00,325.84
4/5/2018 16:00:00,327.71
4/6/2018 16:00:00,318.07
4/9/2018 16:00:00,317.1
4/10/2018 16:00:00,321.77
4/11/2018 16:00:00,321.75
4/12/2018 16:00:00,325.08
4/13/2018 16:00:00,318.36
4/16/2018 16:00:00,326.6
4/17/2018 16:00:00,334.61
4/18/2018 16:00:00,339.36
4/19/2018 16:00:00,338.46
4/20/2018 16:00:00,331.95
4/23/2018 16:00:00,330.71
4/24/2018 16:00:00,333.1
4/25/2018 16:00:00,339.52
4/26/2018 16:00:00,422.5
4/27/2018 16:00:00,427.35
4/30/2018 16:00:00,423.33
5/1/2018 16:00:00,426.01
5/2/2018 16:00:00,421.22
5/3/2018 16:00:00,419.42
5/4/2018 16:00:00,420.41
5/7/2018 16:00:00,419.62
5/8/2018 16:00:00,424.42
5/9/2018 16:00:00,424.69
5/10/2018 16:00:00,422.67
5/11/2018 16:00:00,424.9
5/14/2018 16:00:00,425.06
5/15/2018 16:00:00,426.56
5/16/2018 16:00:00,444.67
5/17/2018 16:00:00,438.58
5/18/2018 16:00:00,438.58
5/21/2018 16:00:00,433.86
5/22/2018 16:00:00,433.44
5/23/2018 16:00:00,435.51
5/24/2018 16:00:00,433.43
5/25/2018 16:00:00,428.96
5/29/2018 16:00:00,433.01
5/30/2018 16:00:00,436.61
5/31/2018 16:00:00,436.61
6/1/2018 16:00:00,438.62
6/4/2018 16:00:00,443.83
6/5/2018 16:00:00,453.34
6/6/2018 16:00:00,453.82
6/7/2018 16:00:00,448.28
6/8/2018 16:00:00,453.38
6/11/2018 16:00:00,466.64
6/12/2018 16:00:00,466.3
6/13/2018 16:00:00,457.3
6/14/2018 16:00:00,460.44
6/15/2018 16:00:00,462.01
6/18/2018 16:00:00,468.46
6/19/2018 16:00:00,469.22
6/20/2018 16:00:00,465.5
6/21/2018 16:00:00,463.16
6/22/2018 16:00:00,469.94
6/25/2018 16:00:00,454.17
6/26/2018 16:00:00,461.7
6/27/2018 16:00:00,457.24
6/28/2018 16:00:00,428.36
6/29/2018 16:00:00,431.37
7/2/2018 16:00:00,442.82
7/3/2018 13:00:00,448.95
7/5/2018 16:00:00,448.02
7/6/2018 16:00:00,451.04
7/9/2018 16:00:00,463.89
7/10/2018 16:00:00,454.21
7/11/2018 16:00:00,457.18
7/12/2018 16:00:00,459.05
7/13/2018 16:00:00,457.21
7/16/2018 16:00:00,452.06
7/17/2018 16:00:00,452.54
7/18/2018 16:00:00,453.58
7/19/2018 16:00:00,454.83
7/20/2018 16:00:00,451.19
7/23/2018 16:00:00,456.59
7/24/2018 16:00:00,449.48
7/25/2018 16:00:00,451.63
7/26/2018 16:00:00,446.76
7/27/2018 16:00:00,472.3
7/30/2018 16:00:00,465.47
7/31/2018 16:00:00,433.66
8/1/2018 16:00:00,442.63
8/2/2018 16:00:00,460.38
8/3/2018 16:00:00,463.27
8/6/2018 16:00:00,475.25
8/7/2018 16:00:00,478.02
8/8/2018 16:00:00,487.57
8/9/2018 16:00:00,487.68
8/10/2018 16:00:00,485.47
8/13/2018 16:00:00,484.66
8/14/2018 16:00:00,493.32
8/15/2018 16:00:00,525.89
8/16/2018 16:00:00,502.7
8/17/2018 16:00:00,510.44
8/20/2018 16:00:00,515.75
8/21/2018 16:00:00,518.9
8/22/2018 16:00:00,523.58
8/23/2018 16:00:00,518.04
8/24/2018 16:00:00,520.71
8/27/2018 16:00:00,495.6
8/28/2018 16:00:00,494.09
8/29/2018 16:00:00,487.65
8/30/2018 16:00:00,483.99
8/31/2018 16:00:00,475.18
9/4/2018 16:00:00,477.49
9/5/2018 16:00:00,477.88
9/6/2018 16:00:00,481.05
9/7/2018 16:00:00,482.03
9/10/2018 16:00:00,489.12
9/11/2018 16:00:00,488.23
9/12/2018 16:00:00,494.77
9/13/2018 16:00:00,495.94
9/14/2018 16:00:00,491.56
9/17/2018 16:00:00,488.32
9/18/2018 16:00:00,491.49
9/19/2018 16:00:00,490.6
9/20/2018 16:00:00,480.1
9/21/2018 16:00:00,467.37
9/24/2018 16:00:00,465.89
9/25/2018 16:00:00,465.62
9/26/2018 16:00:00,467.91
9/27/2018 16:00:00,465.4
9/28/2018 16:00:00,454.52
10/1/2018 16:00:00,446.97
10/2/2018 16:00:00,436.37
10/3/2018 16:00:00,436.44
10/4/2018 16:00:00,447.77
10/5/2018 16:00:00,449.36
10/8/2018 16:00:00,448.56
10/9/2018 16:00:00,447.09
10/10/2018 16:00:00,434.21
10/11/2018 16:00:00,433.93
10/12/2018 16:00:00,435.71
10/15/2018 16:00:00,431.74
10/16/2018 16:00:00,433.95
10/17/2018 16:00:00,429.85
10/18/2018 16:00:00,431.73
10/19/2018 16:00:00,428.54
10/22/2018 16:00:00,431.19
10/23/2018 16:00:00,434.29
10/24/2018 16:00:00,413
10/25/2018 16:00:00,423.88
10/26/2018 16:00:00,438.38
10/29/2018 16:00:00,440.87
